日期编号,订单编号,上车站序,上车站点名称,上车时间,下车站序,下车站点名称,下车时间
1,2273,10,AK,20191002210401,27,BB,20191002213032
1,2274,3,AD,20191002143401,26,BA,20191002151549
1,2275,2,AC,20191002171201,26,BA,20191002180239
1,2276,2,AC,20191002194701,35,BJ,20191002203818
1,2277,11,AL,20191002153201,19,AT,20191002154637
1,2278,7,AH,20191002205801,15,AP,20191002211243
1,2279,8,AI,20191002173701,30,BE,20191002181427
1,2280,2,AC,20191002154701,29,BD,20191002163229
1,2281,4,AE,20191002124701,19,AT,20191002131336
1,2282,2,AC,20191002150901,34,BI,20191002161421
1,2283,2,AC,20191002094901,34,BI,20191002105838
1,2284,2,AC,20191002094901,34,BI,20191002105512
1,2285,34,BI,20191002065801,47,BV,20191002073154
1,2286,2,AC,20191002144601,6,AG,20191002145509
1,2287,2,AC,20191002164401,36,BK,20191002174659
1,2288,6,AG,20191002100901,27,BB,20191002105245
1,2289,1,AB,20191002171701,30,BE,20191002181334
1,2290,5,AF,20191002102701,35,BJ,20191002112154
1,2291,10,AK,20191002090601,29,BD,20191002094802
1,2292,2,AC,20191002102101,5,AF,20191002102727
1,2293,3,AD,20191002165801,43,BR,20191002181957
1,2294,4,AE,20191002182101,12,AM,20191002184008
1,2295,3,AD,20191002082701,8,AI,20191002083926
1,2296,11,AL,20191002104201,35,BJ,20191002112138
1,2297,3,AD,20191002095101,43,BR,20191002111804
1,2298,3,AD,20191002065001,43,BR,20191002080847
1,2299,1,AB,20191002075901,3,AD,20191002080424
1,2300,25,AZ,20191002175701,33,BH,20191002181514
1,2301,25,AZ,20191002084601,43,BR,20191002092214
1,2302,2,AC,20191002144701,7,AH,20191002145807
1,2303,25,AZ,20191002120701,26,BA,20191002121136
1,2304,6,AG,20191002110101,30,BE,20191002114533
1,2305,1,AB,20191002073601,46,BU,20191002090958
1,2306,37,BL,20191002132901,44,BS,20191002134340
1,2307,11,AL,20191002183901,26,BA,20191002190715
1,2308,2,AC,20191002093601,4,AE,20191002094124
1,2309,1,AB,20191002151801,44,BS,20191002164710
1,2310,9,AJ,20191002152801,12,AM,20191002153354
1,2311,2,AC,20191002083701,38,BM,20191002095241
1,2312,11,AL,20191002093101,31,BF,20191002100409
1,2313,34,BI,20191002161301,43,BR,20191002163629
1,2314,2,AC,20191002202401,21,AV,20191002205537
1,2315,2,AC,20191002085101,12,AM,20191002092026
1,2316,32,BG,20191002130501,41,BP,20191002132208
1,2317,38,BM,20191002082201,42,BQ,20191002083044
1,2318,38,BM,20191002130601,42,BQ,20191002131620
1,2319,9,AJ,20191002184301,12,AM,20191002185109
1,2320,10,AK,20191002195601,35,BJ,20191002203457
1,2321,5,AF,20191002104901,8,AI,20191002105612
1,2322,37,BL,20191002162001,42,BQ,20191002163456
1,2323,1,AB,20191002122201,34,BI,20191002132035
1,2324,8,AI,20191002124001,44,BS,20191002134234
1,2325,2,AC,20191002184301,44,BS,20191002200205
1,2326,1,AB,20191002085501,43,BR,20191002103420
1,2327,7,AH,20191002103601,28,BC,20191002111054
1,2328,15,AP,20191002134901,31,BF,20191002141658
1,2329,11,AL,20191002104801,23,AX,20191002111113
1,2330,2,AC,20191002061601,7,AH,20191002062644
1,2331,34,BI,20191002090201,35,BJ,20191002090524
1,2332,31,BF,20191002170701,42,BQ,20191002172707
1,2333,5,AF,20191002155201,20,AU,20191002161939
1,2334,2,AC,20191002103401,13,AN,20191002110432
1,2335,34,BI,20191002105601,37,BL,20191002110147
1,2336,2,AC,20191002074001,46,BU,20191002091252
1,2337,2,AC,20191002202401,34,BI,20191002211258
1,2338,2,AC,20191002111801,44,BS,20191002124517
1,2339,8,AI,20191002180501,37,BL,20191002185506
1,2340,25,AZ,20191002155501,44,BS,20191002163908
1,2341,11,AL,20191002101601,29,BD,20191002104712
1,2342,7,AH,20191002061401,33,BH,20191002065747
1,2343,5,AF,20191002151601,17,AR,20191002154417
1,2344,2,AC,20191002095901,21,AV,20191002104256
1,2345,11,AL,20191002094901,40,BO,20191002105717
1,2346,6,AG,20191002065701,34,BI,20191002074542
1,2347,31,BF,20191002102401,42,BQ,20191002104914
1,2348,5,AF,20191002170401,8,AI,20191002171111
1,2349,32,BG,20191002130501,41,BP,20191002132205
1,2350,10,AK,20191002195101,21,AV,20191002201204
1,2351,2,AC,20191002164401,12,AM,20191002170748
1,2352,11,AL,20191002132201,42,BQ,20191002141809
1,2353,42,BQ,20191002131701,46,BU,20191002132111
1,2354,6,AG,20191002071201,10,AK,20191002072348
1,2355,13,AN,20191002184601,35,BJ,20191002192610
1,2356,5,AF,20191002194001,6,AG,20191002194341
1,2357,4,AE,20191002090301,15,AP,20191002093436
1,2358,37,BL,20191002073501,45,BT,20191002075215
1,2359,41,BP,20191002122301,46,BU,20191002123541
1,2360,1,AB,20191002095401,19,AT,20191002103922
1,2361,31,BF,20191002095301,34,BI,20191002095741
1,2362,3,AD,20191002154901,36,BK,20191002164649
1,2363,11,AL,20191002163501,32,BG,20191002170815
1,2364,1,AB,20191002173301,45,BT,20191002190135
1,2365,8,AI,20191002114601,18,AS,20191002120411
1,2366,4,AE,20191002080601,9,AJ,20191002081926
1,2367,8,AI,20191002184001,41,BP,20191002194111
1,2368,1,AB,20191002151801,47,BV,20191002165153
1,2369,1,AB,20191002144401,43,BR,20191002160203
1,2370,8,AI,20191002093201,43,BR,20191002105330
1,2371,1,AB,20191002142901,27,BB,20191002151557
1,2372,31,BF,20191002131501,33,BH,20191002131856
1,2373,2,AC,20191002134001,44,BS,20191002150553
1,2374,3,AD,20191002085301,11,AL,20191002091312
1,2375,8,AI,20191002181001,11,AL,20191002181914
1,2376,5,AF,20191002165001,30,BE,20191002173448
1,2377,1,AB,20191002092101,46,BU,20191002110146
1,2378,3,AD,20191002164601,34,BI,20191002174136
1,2379,4,AE,20191002164801,45,BT,20191002180641
1,2380,2,AC,20191002115301,47,BV,20191002132540
1,2381,7,AH,20191002200801,34,BI,20191002205057
1,2382,2,AC,20191002164401,26,BA,20191002172829
1,2383,5,AF,20191002160901,48,BW,20191002173241
1,2384,2,AC,20191002092501,36,BK,20191002103938
1,2385,2,AC,20191002130401,8,AI,20191002131649
1,2386,2,AC,20191002085101,8,AI,20191002090252
1,2387,2,AC,20191002181501,12,AM,20191002184322
1,2388,5,AF,20191002165001,22,AW,20191002172039
1,2389,2,AC,20191002111801,12,AM,20191002114938
1,2390,2,AC,20191002183301,31,BF,20191002192752
1,2391,1,AB,20191002173101,43,BR,20191002185409
1,2392,2,AC,20191002201101,46,BU,20191002213354
1,2393,9,AJ,20191002141201,37,BL,20191002150019
1,2394,5,AF,20191002080801,43,BR,20191002092208
1,2395,4,AE,20191002160801,46,BU,20191002172913
1,2396,2,AC,20191002174701,30,BE,20191002184254
1,2397,5,AF,20191002152701,47,BV,20191002165538
1,2398,4,AE,20191002195201,7,AH,20191002195454
1,2399,2,AC,20191002175501,46,BU,20191002192541
1,2400,3,AD,20191002134201,34,BI,20191002144235
1,2401,34,BI,20191002095801,47,BV,20191002102858
1,2402,11,AL,20191002084801,47,BV,20191002095442
1,2403,5,AF,20191002151601,22,AW,20191002155427
1,2404,10,AK,20191002090601,36,BK,20191002100148
1,2405,5,AF,20191002124901,34,BI,20191002133720
1,2406,2,AC,20191002164401,24,AY,20191002172359
1,2407,2,AC,20191002171101,47,BV,20191002184851
1,2408,8,AI,20191002133401,36,BK,20191002142745
1,2409,1,AB,20191002163901,42,BQ,20191002175755
1,2410,2,AC,20191002092501,19,AT,20191002100931
1,2411,4,AE,20191002071801,42,BQ,20191002083034
1,2412,7,AH,20191002090001,43,BR,20191002101743
1,2413,31,BF,20191002081601,46,BU,20191002084237
1,2414,5,AF,20191002140201,33,BH,20191002145422
1,2415,8,AI,20191002093201,31,BF,20191002102301
1,2416,34,BI,20191002170101,39,BN,20191002171151
1,2417,1,AB,20191002103001,9,AJ,20191002105510
1,2418,2,AC,20191002094901,13,AN,20191002102339
1,2419,4,AE,20191002110601,38,BM,20191002121632
1,2420,2,AC,20191002134001,19,AT,20191002141606
1,2421,1,AB,20191002081001,19,AT,20191002084839
1,2422,5,AF,20191002084601,35,BJ,20191002094549
1,2423,9,AJ,20191002085601,35,BJ,20191002094532
1,2424,7,AH,20191002123601,47,BV,20191002135158
1,2425,11,AL,20191002154401,26,BA,20191002160640
1,2426,34,BI,20191002084301,46,BU,20191002090722
1,2427,1,AB,20191002150501,43,BR,20191002163633
1,2428,3,AD,20191002164501,18,AS,20191002171409
1,2429,4,AE,20191002121501,44,BS,20191002132915
1,2430,35,BJ,20191002100001,42,BQ,20191002101447
1,2431,2,AC,20191002203701,8,AI,20191002204841
1,2432,8,AI,20191002093201,44,BS,20191002105430
1,2433,5,AF,20191002105901,42,BQ,20191002121107
1,2434,9,AJ,20191002070401,36,BK,20191002075020
1,2435,2,AC,20191002203701,39,BN,20191002213940
1,2436,5,AF,20191002093201,31,BF,20191002102821
1,2437,1,AB,20191002104901,37,BL,20191002120058
1,2438,2,AC,20191002181501,26,BA,20191002190628
1,2439,13,AN,20191002085501,43,BR,20191002094626
1,2440,31,BF,20191002152401,46,BU,20191002155329
1,2441,5,AF,20191002170401,25,AZ,20191002174155
1,2442,43,BR,20191002124201,45,BT,20191002124725
1,2443,9,AJ,20191002181301,34,BI,20191002185749
1,2444,2,AC,20191002171101,26,BA,20191002180147
1,2445,1,AB,20191002093201,48,BW,20191002111241
1,2446,15,AP,20191002163301,30,BE,20191002165345
1,2447,23,AX,20191002174001,34,BI,20191002175902
1,2448,10,AK,20191002074301,45,BT,20191002084158
1,2449,2,AC,20191002165601,30,BE,20191002175000
1,2450,2,AC,20191002201101,5,AF,20191002201700
1,2451,9,AJ,20191002175101,48,BW,20191002190745
1,2452,8,AI,20191002133301,34,BI,20191002142317
1,2453,8,AI,20191002204901,47,BV,20191002215422
1,2454,10,AK,20191002120401,43,BR,20191002125431
1,2455,21,AV,20191002155801,44,BS,20191002164732
1,2456,1,AB,20191002104101,43,BR,20191002115445
1,2457,44,BS,20191002075001,48,BW,20191002080007
1,2458,12,AM,20191002205901,13,AN,20191002210058
1,2459,4,AE,20191002202701,12,AM,20191002204254
1,2460,8,AI,20191002171201,36,BK,20191002180304
1,2461,35,BJ,20191002090401,44,BS,20191002092422
1,2462,2,AC,20191002135701,7,AH,20191002140805
1,2463,34,BI,20191002132101,44,BS,20191002134513
1,2464,37,BL,20191002081001,46,BU,20191002082821
1,2465,11,AL,20191002150701,43,BR,20191002160219
1,2466,3,AD,20191002153701,7,AH,20191002154815
1,2467,8,AI,20191002091401,9,AJ,20191002091519
1,2468,2,AC,20191002135701,43,BR,20191002151221
1,2469,44,BS,20191002090501,46,BU,20191002091240
1,2470,2,AC,20191002160301,39,BN,20191002171438
1,2471,25,AZ,20191002155501,44,BS,20191002163907
1,2472,34,BI,20191002113501,36,BK,20191002113840
1,2473,8,AI,20191002171001,45,BT,20191002182224
1,2474,1,AB,20191002155901,48,BW,20191002173354
1,2475,2,AC,20191002130401,12,AM,20191002132312
1,2476,1,AB,20191002150501,47,BV,20191002164838
1,2477,2,AC,20191002154701,18,AS,20191002161659
1,2478,9,AJ,20191002095001,43,BR,20191002110247
1,2479,31,BF,20191002210401,34,BI,20191002210947
1,2480,1,AB,20191002072201,3,AD,20191002072627
1,2481,4,AE,20191002153901,42,BQ,20191002165330
1,2482,31,BF,20191002125201,34,BI,20191002125657
1,2483,13,AN,20191002184601,36,BK,20191002192625
1,2484,36,BK,20191002080701,46,BU,20191002082932
1,2485,4,AE,20191002114601,31,BF,20191002123209
1,2486,38,BM,20191002102201,43,BR,20191002103418
1,2487,4,AE,20191002152501,38,BM,20191002163156
1,2488,8,AI,20191002093701,33,BH,20191002103207
1,2489,38,BM,20191002095201,47,BV,20191002101359
1,2490,2,AC,20191002160301,45,BT,20191002172623
1,2491,4,AE,20191002120001,30,BE,20191002124734
1,2492,1,AB,20191002103001,42,BQ,20191002115246
1,2493,8,AI,20191002160001,41,BP,20191002165800
1,2494,12,AM,20191002203301,31,BF,20191002210435
1,2495,2,AC,20191002171101,33,BH,20191002181532
1,2496,11,AL,20191002170401,45,BT,20191002180556
1,2497,4,AE,20191002171501,33,BH,20191002181623
1,2498,10,AK,20191002175201,33,BH,20191002183208
1,2499,34,BI,20191002183501,35,BJ,20191002183552
1,2500,5,AF,20191002083201,44,BS,20191002095006
1,2501,19,AT,20191002182501,37,BL,20191002185710
1,2502,11,AL,20191002150601,46,BU,20191002160730
1,2503,1,AB,20191002151801,46,BU,20191002165048
1,2504,11,AL,20191002104201,12,AM,20191002104755
1,2505,43,BR,20191002160201,47,BV,20191002161053
1,2506,6,AG,20191002111101,41,BP,20191002122354
1,2507,9,AJ,20191002153901,12,AM,20191002154621
1,2508,39,BN,20191002201801,43,BR,20191002202628
1,2509,3,AD,20191002081601,19,AT,20191002084825
1,2510,4,AE,20191002142001,21,AV,20191002145518
1,2511,4,AE,20191002182101,21,AV,20191002185746
1,2512,5,AF,20191002080801,33,BH,20191002085944
1,2513,10,AK,20191002090601,47,BV,20191002102901
1,2514,5,AF,20191002093201,18,AS,20191002100729
1,2515,8,AI,20191002144501,39,BN,20191002153816
1,2516,8,AI,20191002135601,45,BT,20191002150911
1,2517,7,AH,20191002105101,47,BV,20191002120041
1,2518,34,BI,20191002171201,36,BK,20191002171459
1,2519,2,AC,20191002111801,44,BS,20191002124458
1,2520,5,AF,20191002165001,36,BK,20191002174511
1,2521,11,AL,20191002111401,19,AT,20191002112810
1,2522,2,AC,20191002150901,19,AT,20191002154645
1,2523,6,AG,20191002072201,15,AP,20191002074354
1,2524,11,AL,20191002200301,13,AN,20191002200750
1,2525,5,AF,20191002093201,12,AM,20191002095538
1,2526,8,AI,20191002133401,34,BI,20191002142150
1,2527,4,AE,20191002132701,42,BQ,20191002144002
1,2528,8,AI,20191002144501,28,BC,20191002151747
1,2529,11,AL,20191002104801,22,AW,20191002111047
1,2530,2,AC,20191002083701,38,BM,20191002095138
1,2531,7,AH,20191002172401,26,BA,20191002180254
1,2532,1,AB,20191002082201,45,BT,20191002095127
1,2533,2,AC,20191002160301,14,AO,20191002163112
1,2534,1,AB,20191002181001,42,BQ,20191002194320
1,2535,4,AE,20191002101501,9,AJ,20191002102940
1,2536,3,AD,20191002114301,5,AF,20191002114616
1,2537,7,AH,20191002161401,48,BW,20191002173353
1,2538,25,AZ,20191002155501,44,BS,20191002163909
1,2539,10,AK,20191002185301,28,BC,20191002192244
1,2540,2,AC,20191002184301,12,AM,20191002190603
1,2541,10,AK,20191002154001,34,BI,20191002162159
1,2542,11,AL,20191002080401,47,BV,20191002091422
1,2543,2,AC,20191002104401,46,BU,20191002115902
1,2544,12,AM,20191002141901,44,BS,20191002151523
1,2545,7,AH,20191002180701,34,BI,20191002185825
1,2546,2,AC,20191002105301,44,BS,20191002121728
1,2547,10,AK,20191002155501,39,BN,20191002164136
1,2548,6,AG,20191002145401,8,AI,20191002145929
1,2549,6,AG,20191002191501,37,BL,20191002201547
1,2550,3,AD,20191002085301,18,AS,20191002092937
1,2551,33,BH,20191002072601,45,BT,20191002075143
1,2552,2,AC,20191002063401,34,BI,20191002072725
1,2553,36,BK,20191002144601,43,BR,20191002150235
1,2554,25,AZ,20191002181001,35,BJ,20191002182344
1,2555,8,AI,20191002061501,42,BQ,20191002071826
1,2556,11,AL,20191002163501,39,BN,20191002172128
1,2557,1,AB,20191002101401,9,AJ,20191002103814
1,2558,8,AI,20191002105601,34,BI,20191002113545
1,2559,8,AI,20191002131601,38,BM,20191002141105
1,2560,7,AH,20191002142701,8,AI,20191002143113
1,2561,31,BF,20191002191601,47,BV,20191002195553
1,2562,8,AI,20191002135601,45,BT,20191002150750
1,2563,6,AG,20191002142201,44,BS,20191002154238
1,2564,6,AG,20191002092401,11,AL,20191002093926
1,2565,5,AF,20191002184901,12,AM,20191002190505
1,2566,2,AC,20191002171101,26,BA,20191002180200
1,2567,12,AM,20191002124901,42,BQ,20191002133954
1,2568,7,AH,20191002161401,28,BC,20191002165007
1,2569,5,AF,20191002165001,13,AN,20191002170900
1,2570,19,AT,20191002135401,43,BR,20191002144056
1,2571,15,AP,20191002125301,44,BS,20191002134559
1,2572,23,AX,20191002104001,42,BQ,20191002111425
1,2573,5,AF,20191002113701,11,AL,20191002115345
1,2574,11,AL,20191002083401,39,BN,20191002092543
1,2575,8,AI,20191002152501,43,BR,20191002163635
1,2576,2,AC,20191002083801,39,BN,20191002095302
1,2577,11,AL,20191002125901,41,BP,20191002135244
1,2578,43,BR,20191002214901,48,BW,20191002215718
1,2579,1,AB,20191002115201,18,AS,20191002122936
1,2580,2,AC,20191002191201,25,AZ,20191002195005
1,2581,9,AJ,20191002072201,43,BR,20191002082243
1,2582,7,AH,20191002195101,29,BD,20191002202514
1,2583,8,AI,20191002085501,44,BS,20191002100422
1,2584,38,BM,20191002082201,42,BQ,20191002083252
1,2585,38,BM,20191002134701,46,BU,20191002140219
1,2586,2,AC,20191002164401,28,BC,20191002172947
1,2587,11,AL,20191002173401,24,AY,20191002175638
1,2588,38,BM,20191002185901,44,BS,20191002191122
1,2589,9,AJ,20191002070501,35,BJ,20191002074740
1,2590,1,AB,20191002081101,47,BV,20191002094659
1,2591,1,AB,20191002100601,5,AF,20191002101633
1,2592,8,AI,20191002093101,31,BF,20191002102347
1,2593,26,BA,20191002094501,43,BR,20191002101906
1,2594,8,AI,20191002174901,43,BR,20191002185258
1,2595,2,AC,20191002143201,34,BI,20191002152913
1,2596,7,AH,20191002093901,27,BB,20191002102208
1,2597,10,AK,20191002202801,18,AS,20191002204204
1,2598,11,AL,20191002114501,31,BF,20191002121711
1,2599,4,AE,20191002090301,46,BU,20191002103817
1,2600,4,AE,20191002101501,19,AT,20191002104914
1,2601,4,AE,20191002132701,19,AT,20191002135331
1,2602,1,AB,20191002135201,45,BT,20191002151623
1,2603,11,AL,20191002080401,29,BD,20191002083307
1,2604,4,AE,20191002093001,24,AY,20191002101626
1,2605,2,AC,20191002132001,7,AH,20191002133133
1,2606,41,BP,20191002114801,46,BU,20191002115738
1,2607,41,BP,20191002190501,47,BV,20191002191834
1,2608,2,AC,20191002082601,33,BH,20191002092805
1,2609,2,AC,20191002111801,34,BI,20191002122353
1,2610,5,AF,20191002121601,43,BR,20191002132656
1,2611,34,BI,20191002074601,36,BK,20191002075207
1,2612,2,AC,20191002183301,48,BW,20191002200352
1,2613,12,AM,20191002111801,26,BA,20191002114054
1,2614,11,AL,20191002124601,26,BA,20191002130910
1,2615,3,AD,20191002083801,45,BT,20191002100642
1,2616,5,AF,20191002090501,39,BN,20191002102533
1,2617,11,AL,20191002181201,12,AM,20191002181513
1,2618,15,AP,20191002204801,48,BW,20191002214038
1,2619,1,AB,20191002173101,27,BB,20191002182228
1,2620,9,AJ,20191002181301,31,BF,20191002185206
1,2621,8,AI,20191002203601,21,AV,20191002205541
1,2622,4,AE,20191002134701,45,BT,20191002150631
1,2623,11,AL,20191002183901,44,BS,20191002194604
1,2624,12,AM,20191002115801,34,BI,20191002123019
1,2625,38,BM,20191002134701,47,BV,20191002140528
1,2626,7,AH,20191002090101,8,AI,20191002090216
1,2627,3,AD,20191002135901,8,AI,20191002140920
1,2628,11,AL,20191002080401,25,AZ,20191002082702
1,2629,4,AE,20191002090201,48,BW,20191002104519
1,2630,2,AC,20191002091301,15,AP,20191002095707
1,2631,34,BI,20191002084301,46,BU,20191002090907
1,2632,12,AM,20191002144101,37,BL,20191002152205
1,2633,2,AC,20191002092501,33,BH,20191002103557
1,2634,31,BF,20191002143801,37,BL,20191002145108
1,2635,2,AC,20191002173501,12,AM,20191002175701
1,2636,4,AE,20191002075201,43,BR,20191002091427
1,2637,11,AL,20191002172001,43,BR,20191002182020
1,2638,10,AK,20191002084301,36,BK,20191002093318
1,2639,30,BE,20191002184401,46,BU,20191002191534
1,2640,2,AC,20191002160301,39,BN,20191002171437
1,2641,1,AB,20191002173101,38,BM,20191002184354
1,2642,10,AK,20191002202801,12,AM,20191002203224
1,2643,5,AF,20191002161901,44,BS,20191002173416
1,2644,12,AM,20191002163901,43,BR,20191002173320
1,2645,1,AB,20191002141001,48,BW,20191002154851
1,2646,11,AL,20191002124601,34,BI,20191002131945
1,2647,11,AL,20191002173401,30,BE,20191002180701
1,2648,8,AI,20191002114601,34,BI,20191002123021
1,2649,23,AX,20191002160201,43,BR,20191002164428
1,2650,11,AL,20191002201701,14,AO,20191002202416
1,2651,1,AB,20191002084701,46,BU,20191002102235
1,2652,11,AL,20191002082301,17,AR,20191002083616
1,2653,24,AY,20191002172401,43,BR,20191002180353
1,2654,5,AF,20191002160901,27,BB,20191002164922
1,2655,31,BF,20191002185401,46,BU,20191002192509
1,2656,8,AI,20191002141001,43,BR,20191002151404
1,2657,41,BP,20191002121001,47,BV,20191002122208
1,2658,7,AH,20191002172401,33,BH,20191002181558
1,2659,11,AL,20191002141501,16,AQ,20191002142358
1,2660,12,AM,20191002162801,38,BM,20191002170930
1,2661,12,AM,20191002160801,32,BG,20191002163758
1,2662,2,AC,20191002134001,39,BN,20191002145321
1,2663,6,AG,20191002083401,19,AT,20191002090242
1,2664,2,AC,20191002093601,19,AT,20191002101348
1,2665,2,AC,20191002153601,12,AM,20191002155720
1,2666,3,AD,20191002083901,43,BR,20191002100234
1,2667,3,AD,20191002134201,34,BI,20191002144317
1,2668,11,AL,20191002153201,36,BK,20191002161635
1,2669,7,AH,20191002153301,37,BL,20191002163051
1,2670,25,AZ,20191002145901,31,BF,20191002151334
1,2671,11,AL,20191002090201,18,AS,20191002091712
1,2672,1,AB,20191002153101,42,BQ,20191002165148
1,2673,4,AE,20191002093001,11,AL,20191002095115
1,2674,5,AF,20191002101901,43,BR,20191002113359
1,2675,7,AH,20191002154801,33,BH,20191002162957
1,2676,2,AC,20191002141401,19,AT,20191002145138
1,2677,2,AC,20191002092601,4,AE,20191002092930
1,2678,5,AF,20191002110901,43,BR,20191002122712
1,2679,37,BL,20191002075401,43,BR,20191002080842
1,2680,43,BR,20191002090301,46,BU,20191002090917
1,2681,7,AH,20191002153301,43,BR,20191002164331
1,2682,2,AC,20191002110201,4,AE,20191002110444
1,2683,7,AH,20191002172501,12,AM,20191002173803
1,2684,1,AB,20191002094401,19,AT,20191002103221
1,2685,4,AE,20191002084101,37,BL,20191002094923
1,2686,2,AC,20191002141401,37,BL,20191002152159
1,2687,34,BI,20191002115401,47,BV,20191002122402
1,2688,8,AI,20191002083901,28,BC,20191002091421
1,2689,11,AL,20191002105701,26,BA,20191002112440
1,2690,2,AC,20191002074001,19,AT,20191002081857
1,2691,7,AH,20191002135301,36,BK,20191002144620
1,2692,10,AK,20191002112501,18,AS,20191002114103
1,2693,7,AH,20191002171001,42,BQ,20191002181729
1,2694,2,AC,20191002165601,33,BH,20191002175718
1,2695,4,AE,20191002182101,44,BS,20191002194727
1,2696,1,AB,20191002082201,43,BR,20191002094613
1,2697,2,AC,20191002152201,25,AZ,20191002160504
1,2698,11,AL,20191002195801,29,BD,20191002202532
1,2699,8,AI,20191002110601,43,BR,20191002121457
1,2700,2,AC,20191002171101,26,BA,20191002180237
1,2701,28,BC,20191002192801,45,BT,20191002200411
1,2702,7,AH,20191002133101,35,BJ,20191002142444
1,2703,4,AE,20191002132401,47,BV,20191002145056
1,2704,1,AB,20191002173101,43,BR,20191002185252
1,2705,7,AH,20191002122301,44,BS,20191002133045
1,2706,2,AC,20191002134101,38,BM,20191002145314
1,2707,34,BI,20191002084301,46,BU,20191002090922
1,2708,11,AL,20191002104201,12,AM,20191002104752
1,2709,7,AH,20191002165401,38,BM,20191002175049
1,2710,11,AL,20191002194201,30,BE,20191002200650
1,2711,11,AL,20191002082301,39,BN,20191002091414
1,2712,5,AF,20191002151601,22,AW,20191002155429
1,2713,8,AI,20191002160001,42,BQ,20191002165952
1,2714,5,AF,20191002073101,34,BI,20191002082112
1,2715,6,AG,20191002065701,31,BF,20191002073925
1,2716,2,AC,20191002102101,5,AF,20191002102621
1,2717,8,AI,20191002141001,12,AM,20191002141941
1,2718,2,AC,20191002141401,19,AT,20191002145134
1,2719,21,AV,20191002173801,36,BK,20191002180351
1,2720,34,BI,20191002151701,42,BQ,20191002153713
1,2721,3,AD,20191002103601,19,AT,20191002111040
1,2722,2,AC,20191002153601,32,BG,20191002162700
1,2723,4,AE,20191002101501,9,AJ,20191002102947
1,2724,2,AC,20191002153601,32,BG,20191002162729
1,2725,5,AF,20191002151701,17,AR,20191002154439
1,2726,43,BR,20191002200101,46,BU,20191002200540
1,2727,4,AE,20191002200201,47,BV,20191002212005
1,2728,2,AC,20191002194101,8,AI,20191002195312
1,2729,2,AC,20191002134001,7,AH,20191002135141
1,2730,2,AC,20191002074001,34,BI,20191002084138
1,2731,2,AC,20191002111801,34,BI,20191002122403
1,2732,5,AF,20191002084501,34,BI,20191002094320
1,2733,5,AF,20191002143701,34,BI,20191002152857
1,2734,2,AC,20191002204801,7,AH,20191002205813
1,2735,44,BS,20191002072301,47,BV,20191002073043
1,2736,2,AC,20191002152201,21,AV,20191002155953
1,2737,8,AI,20191002110701,48,BW,20191002122651
1,2738,39,BN,20191002075901,45,BT,20191002081053
1,2739,1,AB,20191002154401,34,BI,20191002164115
1,2740,2,AC,20191002175501,33,BH,20191002185706
1,2741,4,AE,20191002132701,22,AW,20191002135829
1,2742,6,AG,20191002110101,30,BE,20191002114514
1,2743,5,AF,20191002074701,33,BH,20191002084047
1,2744,25,AZ,20191002183301,44,BS,20191002191124
1,2745,2,AC,20191002171101,21,AV,20191002175109
1,2746,7,AH,20191002123701,44,BS,20191002134258
1,2747,1,AB,20191002173101,48,BW,20191002190754
1,2748,3,AD,20191002101201,29,BD,20191002110341
1,2749,8,AI,20191002172701,12,AM,20191002173648
1,2750,11,AL,20191002181801,43,BR,20191002191819
1,2751,33,BH,20191002091501,45,BT,20191002093956
1,2752,2,AC,20191002143201,34,BI,20191002152808
1,2753,6,AG,20191002061101,24,AY,20191002063919
1,2754,4,AE,20191002182801,37,BL,20191002193301
1,2755,31,BF,20191002072301,43,BR,20191002074702
1,2756,5,AF,20191002165001,35,BJ,20191002174332
1,2757,5,AF,20191002200401,12,AM,20191002201842
2,2758,18,AS,20191015183201,47,BV,20191015193356
2,2759,2,AC,20191015100001,15,AP,20191015102803
2,2760,4,AE,20191015172201,47,BV,20191015190354
2,2761,11,AL,20191015123001,38,BM,20191015132021
2,2762,11,AL,20191015102201,28,BC,20191015104810
2,2763,2,AC,20191015195501,30,BE,20191015204154
2,2764,9,AJ,20191015202501,33,BH,20191015210858
2,2765,5,AF,20191015123601,30,BE,20191015132655
2,2766,31,BF,20191015065901,48,BW,20191015073758
2,2767,5,AF,20191015184501,12,AM,20191015191136
2,2768,12,AM,20191015073501,48,BW,20191015084512
2,2769,10,AK,20191015190301,30,BE,20191015193714
2,2770,30,BE,20191015074901,35,BJ,20191015075630
2,2771,36,BK,20191015075901,48,BW,20191015082836
2,2772,34,BI,20191015092901,44,BS,20191015095218
2,2773,8,AI,20191015083401,38,BM,20191015093824
2,2774,17,AR,20191015174101,43,BR,20191015183806
2,2775,9,AJ,20191015124801,47,BV,20191015140310
2,2776,8,AI,20191015134301,19,AT,20191015140046
2,2777,2,AC,20191015142301,48,BW,20191015155839
2,2778,26,BA,20191015103801,36,BK,20191015105205
2,2779,2,AC,20191015140501,27,BB,20191015145404
2,2780,8,AI,20191015210401,18,AS,20191015212203
2,2781,8,AI,20191015182301,31,BF,20191015190735
2,2782,4,AE,20191015060501,23,AX,20191015064406
2,2783,2,AC,20191015194601,21,AV,20191015202550
2,2784,2,AC,20191015151401,5,AF,20191015152343
2,2785,8,AI,20191015194801,10,AK,20191015195444
2,2786,16,AQ,20191015173301,46,BU,20191015184030
