elapsed_time,set_no,game_no,point_no,p1_sets,p2_sets,p1_games,p2_games,server,serve_no,p1_points_won,p2_points_won,p1_ace,p2_ace,p1_winner,p2_winner,p1_double_fault,p2_double_fault,p1_unf_err,p2_unf_err,p1_net_pt,p2_net_pt,p1_net_pt_won,p2_net_pt_won,p1_break_pt,p2_break_pt,p1_break_pt_won,p2_break_pt_won,p1_break_pt_missed,p2_break_pt_missed,p1_distance_run,p2_distance_run,rally_count,speed_mph,p1_trend,p2_trend,past_time,point_no_to_start,p1_place_ge,p1_place_le,last_time,serve_width_BC,serve_width_BW,serve_width_C,serve_width_W,serve_depth_NCTL,return_depth_ND,p1_break_pt*server,p2_break_pt*server,p1_place_ge*server,p1_place_le*server,p1_sets*server,p2_sets*server,p1_games*server,p2_games*server,past_time*server,p2_trend*server,p1_trend*server,set_no*server,game_no*server,point_no_to_start*server
196.9,1,13,80,0,0,6,6,-1,2,40,40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,12.856,15.535,4.0,112.0,40.0,-40.0,6.51666666666668,9,1,0,1.1500000000000057,0,1,0,0,1,1,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-6.0,-6.0,-6.51666666666668,40.0,-40.0,-1.0,-13.0,-9.0
197.56666666666666,1,13,81,0,0,6,6,-1,1,40,41,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,19.321,21.821,3.0,81.0,40.0,-40.0,7.183333333333337,10,1,0,0.5999999999999943,0,0,0,1,1,1,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-6.0,-6.0,-7.183333333333337,40.0,-40.0,-1.0,-13.0,-10.0
198.08333333333334,1,13,82,0,0,6,6,1,2,41,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,5.164,6.978,1.0,118.0,40.0,-40.0,7.700000000000017,11,1,0,0.6666666666666572,0,0,1,0,1,1,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,7.700000000000017,-40.0,40.0,1.0,13.0,11.0
200.7,2,1,83,1,0,0,0,-1,1,41,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,27.479,26.922,7.0,100.0,41.0,-41.0,0.0,0,0,0,0.5166666666666799,0,1,0,0,0,1,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-0.0,-0.0,-0.0,41.0,-41.0,-2.0,-1.0,-0.0
201.15,2,1,84,1,0,0,0,-1,1,41,43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,10.169,8.657,3.0,100.0,41.0,-41.0,0.45000000000001705,1,0,1,2.616666666666646,0,0,0,1,0,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.45000000000001705,41.0,-41.0,-2.0,-1.0,-1.0
201.65,2,1,85,1,0,0,0,-1,1,41,44,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,30.043,19.127,5.0,102.0,41.0,-41.0,0.950000000000017,2,0,1,0.45000000000001705,0,1,0,0,1,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-0.950000000000017,41.0,-41.0,-2.0,-1.0,-2.0
201.93333333333334,2,1,86,1,0,0,0,-1,2,41,45,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.897,1.035,1.0,127.0,41.0,-41.0,1.2333333333333485,3,0,1,0.5,0,0,1,0,1,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-0.0,-0.0,-1.2333333333333485,41.0,-41.0,-2.0,-1.0,-3.0
203.08333333333334,2,2,87,1,0,0,1,1,1,42,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.686,3.794,1.0,89.0,41.0,-41.0,0.0,0,0,0,0.28333333333333144,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-41.0,41.0,2.0,2.0,0.0
203.48333333333332,2,2,88,1,0,0,1,1,2,43,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,7.906,7.598,3.0,122.0,42.0,-42.0,0.39999999999997726,1,1,0,1.1500000000000057,0,0,1,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.39999999999997726,-42.0,42.0,2.0,2.0,1.0
204.13333333333333,2,2,89,1,0,0,1,1,1,44,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,9.934,9.863,3.0,113.0,43.0,-43.0,1.049999999999983,2,1,0,0.39999999999997726,1,0,0,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.049999999999983,-43.0,43.0,2.0,2.0,2.0
204.61666666666667,2,2,90,1,0,0,1,1,1,45,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,8.085,5.635,1.0,116.0,44.0,-44.0,1.5333333333333314,3,1,0,0.6500000000000057,0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.5333333333333314,-44.0,44.0,2.0,2.0,3.0
205.15,2,3,91,1,0,1,1,-1,1,46,45,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.93,10.944,3.0,126.0,45.0,-45.0,0.0,0,0,0,0.4833333333333485,0,0,0,1,0,1,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,-1.0,-0.0,45.0,-45.0,-2.0,-3.0,-0.0
205.65,2,3,92,1,0,1,1,-1,1,46,46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,14.982,14.333,4.0,107.0,46.0,-46.0,0.5,1,1,0,0.5333333333333314,0,0,1,0,1,1,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-1.0,-1.0,-0.5,46.0,-46.0,-2.0,-3.0,-1.0
206.08333333333334,2,3,93,1,0,1,1,-1,1,46,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,7.047,10.068,1.0,104.0,46.0,-46.0,0.9333333333333371,2,0,0,0.5,0,1,0,0,0,0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,-1.0,-0.9333333333333371,46.0,-46.0,-2.0,-3.0,-2.0
206.5,2,3,94,1,0,1,1,-1,2,47,47,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,15.25,15.016,5.0,110.0,46.0,-46.0,1.3499999999999943,3,0,1,0.4333333333333371,1,0,0,0,1,0,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-1.0,-1.0,-1.3499999999999943,46.0,-46.0,-2.0,-3.0,-3.0
207.15,2,3,95,1,0,1,1,-1,1,47,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,7.456,6.763,2.0,104.0,47.0,-47.0,2.0,4,0,0,0.4166666666666572,0,0,1,0,0,1,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-1.0,-1.0,-2.0,47.0,-47.0,-2.0,-3.0,-4.0
207.53333333333333,2,3,96,1,0,1,1,-1,1,47,49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,7.859,11.08,3.0,111.0,47.0,-47.0,2.3833333333333258,5,0,1,0.6500000000000057,0,0,1,0,1,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-1.0,-1.0,-2.3833333333333258,47.0,-47.0,-2.0,-3.0,-5.0
209.18333333333334,2,4,97,1,0,1,2,1,1,48,49,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,14.621,14.284,5.0,103.0,47.0,-47.0,0.0,0,0,0,0.38333333333332575,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,-47.0,47.0,2.0,4.0,0.0
209.61666666666667,2,4,98,1,0,1,2,1,1,49,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,9.552,13.393,3.0,122.0,48.0,-48.0,0.4333333333333371,1,1,0,1.6500000000000057,0,0,1,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.4333333333333371,-48.0,48.0,2.0,4.0,1.0
210.03333333333333,2,4,99,1,0,1,2,1,1,50,49,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.202,0.816,1.0,114.0,49.0,-49.0,0.8499999999999943,2,1,0,0.4333333333333371,0,0,1,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.8499999999999943,-49.0,49.0,2.0,4.0,2.0
210.41666666666666,2,4,100,1,0,1,2,1,2,50,50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.729,0.911,1.0,121.0,50.0,-50.0,1.23333333333332,3,1,0,0.4166666666666572,1,0,0,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.23333333333332,-50.0,50.0,2.0,4.0,3.0
211.1,2,4,101,1,0,1,2,1,1,51,50,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.481,5.164,2.0,116.0,50.0,-50.0,1.9166666666666572,4,1,0,0.38333333333332575,0,0,1,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.9166666666666572,-50.0,50.0,2.0,4.0,4.0
212.0,2,5,102,1,0,2,2,-1,1,51,51,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.762,0.65,1.0,122.0,51.0,-51.0,0.0,0,0,0,0.6833333333333371,0,0,1,0,1,1,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-2.0,-2.0,-0.0,51.0,-51.0,-2.0,-5.0,-0.0
212.56666666666666,2,5,103,1,0,2,2,-1,1,51,52,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.088,1.107,1.0,108.0,51.0,-51.0,0.5666666666666629,1,0,1,0.9000000000000057,0,0,1,0,1,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-2.0,-2.0,-0.5666666666666629,51.0,-51.0,-2.0,-5.0,-1.0
212.93333333333334,2,5,104,1,0,2,2,-1,1,51,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,4.745,7.53,1.0,98.0,51.0,-51.0,0.9333333333333371,2,0,1,0.5666666666666629,0,0,0,1,0,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-2.0,-2.0,-0.9333333333333371,51.0,-51.0,-2.0,-5.0,-2.0
213.31666666666666,2,5,105,1,0,2,2,-1,1,51,54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,11.057,13.81,5.0,111.0,51.0,-51.0,1.3166666666666629,3,0,1,0.36666666666667425,0,0,1,0,1,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-2.0,-2.0,-1.3166666666666629,51.0,-51.0,-2.0,-5.0,-3.0
215.16666666666666,2,6,106,1,0,2,3,1,1,52,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,14.967,15.536,3.0,105.0,51.0,-51.0,0.0,0,0,0,0.38333333333332575,0,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,-51.0,51.0,2.0,6.0,0.0
215.81666666666666,2,6,107,1,0,2,3,1,1,53,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,24.921,27.606,7.0,120.0,52.0,-52.0,0.6500000000000057,1,1,0,1.8499999999999943,0,0,1,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,0.6500000000000057,-52.0,52.0,2.0,6.0,1.0
216.4,2,6,108,1,0,2,3,1,1,54,54,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.829,6.287,3.0,122.0,53.0,-53.0,1.2333333333333485,2,1,0,0.6500000000000057,0,1,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.2333333333333485,-53.0,53.0,2.0,6.0,2.0
216.88333333333333,2,6,109,1,0,2,3,1,2,55,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,9.777,6.466,1.0,121.0,54.0,-54.0,1.7166666666666686,3,1,0,0.5833333333333428,0,0,1,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,1.7166666666666686,-54.0,54.0,2.0,6.0,3.0
217.71666666666667,2,7,110,1,0,3,3,-1,1,56,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,11.604,15.957,3.0,93.0,55.0,-55.0,0.0,0,0,0,0.48333333333332007,0,0,0,1,1,0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-3.0,-3.0,-0.0,55.0,-55.0,-2.0,-7.0,-0.0
218.06666666666666,2,7,111,1,0,3,3,-1,1,57,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8.112,6.757,2.0,105.0,56.0,-56.0,0.3499999999999943,1,1,0,0.8333333333333428,0,0,0,1,0,0,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-3.0,-3.0,-0.3499999999999943,56.0,-56.0,-2.0,-7.0,-1.0
218.55,2,7,112,1,0,3,3,-1,1,57,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,10.698,12.495,2.0,102.0,57.0,-57.0,0.8333333333333428,2,1,0,0.3499999999999943,0,0,0,1,0,0,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-3.0,-3.0,-0.8333333333333428,57.0,-57.0,-2.0,-7.0,-2.0
219.05,2,7,113,1,0,3,3,-1,1,57,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,14.618,17.94,3.0,108.0,57.0,-57.0,1.3333333333333428,3,1,0,0.4833333333333485,1,0,0,0,1,0,-0.0,-0.0,-1.0,-0.0,-1.0,-0.0,-3.0,-3.0,-1.3333333333333428,57.0,-57.0,-2.0,-7.0,-3.0
219.5,2,7,114,1,0,3,3,-1,1,57,57,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,15.703,12.949,3.0,102.0,57.0,-57.0,1.7833333333333314,4,0,0,0.5,0,0,0,1,0,0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-3.0,-3.0,-1.7833333333333314,57.0,-57.0,-2.0,-7.0,-4.0
219.96666666666667,2,7,115,1,0,3,3,-1,1,57,58,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,16.27,15.764,3.0,106.0,57.0,-57.0,2.25,5,0,1,0.44999999999998863,0,0,1,0,1,0,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-3.0,-3.0,-2.25,57.0,-57.0,-2.0,-7.0,-5.0
221.6,2,8,116,1,0,3,4,1,2,58,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,20.051,17.687,5.0,102.0,57.0,-57.0,0.0,0,0,0,0.46666666666666856,0,1,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,0.0,-57.0,57.0,2.0,8.0,0.0
222.35,2,8,117,1,0,3,4,1,2,58,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,13.346,16.442,5.0,111.0,58.0,-58.0,0.75,1,1,0,1.6333333333333258,0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,0.75,-58.0,58.0,2.0,8.0,1.0
222.98333333333332,2,8,118,1,0,3,4,1,2,59,59,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.145,5.664,0.0,111.0,58.0,-58.0,1.3833333333333258,2,0,0,0.75,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,1.3833333333333258,-58.0,58.0,2.0,8.0,2.0
223.68333333333334,2,8,119,1,0,3,4,1,1,60,59,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8.488,12.541,3.0,103.0,59.0,-59.0,2.083333333333343,3,1,0,0.6333333333333258,0,0,1,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,2.083333333333343,-59.0,59.0,2.0,8.0,3.0
224.23333333333332,2,8,120,1,0,3,4,1,1,61,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,14.983,19.115,3.0,120.0,60.0,-60.0,2.6333333333333258,4,1,0,0.700000000000017,0,1,0,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,3.0,4.0,2.6333333333333258,-60.0,60.0,2.0,8.0,4.0
225.0,2,9,121,1,0,4,4,-1,1,61,60,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.158,1.004,1.0,109.0,61.0,-61.0,0.0,0,0,0,0.549999999999983,0,0,0,1,0,1,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-4.0,-4.0,-0.0,61.0,-61.0,-2.0,-9.0,-0.0
225.35,2,9,122,1,0,4,4,-1,1,61,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,6.386,8.421,1.0,108.0,61.0,-61.0,0.3499999999999943,1,0,1,0.7666666666666799,0,0,1,0,1,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-4.0,-4.0,-0.3499999999999943,61.0,-61.0,-2.0,-9.0,-1.0
225.86666666666667,2,9,123,1,0,4,4,-1,1,61,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,4.527,2.809,1.0,105.0,61.0,-61.0,0.8666666666666742,2,0,1,0.3499999999999943,0,0,1,0,1,0,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-4.0,-4.0,-0.8666666666666742,61.0,-61.0,-2.0,-9.0,-2.0
226.2,2,9,124,1,0,4,4,-1,1,61,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,4.048,6.166,1.0,108.0,61.0,-61.0,1.1999999999999886,3,0,1,0.5166666666666799,0,0,1,0,1,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-4.0,-4.0,-1.1999999999999886,61.0,-61.0,-2.0,-9.0,-3.0
228.05,2,10,125,1,0,4,5,1,1,61,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,4.154,5.524,1.0,105.0,61.0,-61.0,0.0,0,0,0,0.3333333333333144,0,0,0,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,0.0,-61.0,61.0,2.0,10.0,0.0
228.66666666666666,2,10,126,1,0,4,5,1,1,62,64,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,17.623,22.209,6.0,117.0,61.0,-61.0,0.6166666666666458,1,0,1,1.8500000000000227,0,1,0,0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,0.6166666666666458,-61.0,61.0,2.0,10.0,1.0
229.33333333333334,2,10,127,1,0,4,5,1,2,62,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,29.797,20.357,7.0,114.0,62.0,-62.0,1.2833333333333314,2,0,0,0.6166666666666458,0,0,1,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,1.2833333333333314,-62.0,62.0,2.0,10.0,2.0
230.06666666666666,2,10,128,1,0,4,5,1,1,63,65,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,8.09,11.917,2.0,112.0,62.0,-62.0,2.0166666666666515,3,0,1,0.6666666666666856,0,1,0,0,1,1,0.0,0.0,0.0,1.0,1.0,0.0,4.0,5.0,2.0166666666666515,-62.0,62.0,2.0,10.0,3.0
230.66666666666666,2,10,129,1,0,4,5,1,1,64,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0,0,0.0,0.0,0.0,0.0,16.823,7.977,3.0,124.0,63.0,-63.0,2.616666666666646,4,0,0,0.7333333333333201,0,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,4.0,5.0,2.616666666666646,-63.0,63.0,2.0,10.0,4.0
231.01666666666668,2,10,130,1,0,4,5,1,2,65,65,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.999,2.694,1.0,120.0,64.0,-64.0,2.9666666666666686,5,1,0,0.5999999999999943,0,0,1,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,4.0,5.0,2.9666666666666686,-64.0,64.0,2.0,10.0,5.0
231.78333333333333,2,11,131,1,0,5,5,-1,1,65,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,5.398,4.921,1.0,95.0,65.0,-65.0,0.0,0,0,0,0.35000000000002274,0,1,0,0,1,0,-0.0,-0.0,-0.0,-0.0,-1.0,-0.0,-5.0,-5.0,-0.0,65.0,-65.0,-2.0,-11.0,-0.0
232.1,2,11,132,1,0,5,5,-1,1,65,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,6.689,10.318,1.0,106.0,65.0,-65.0,0.3166666666666629,1,0,1,0.7666666666666515,0,0,1,0,1,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-5.0,-5.0,-0.3166666666666629,65.0,-65.0,-2.0,-11.0,-1.0
232.51666666666668,2,11,133,1,0,5,5,-1,1,65,68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,11.579,10.338,3.0,101.0,65.0,-65.0,0.7333333333333485,2,0,1,0.3166666666666629,0,1,0,0,1,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-5.0,-5.0,-0.7333333333333485,65.0,-65.0,-2.0,-11.0,-2.0
232.88333333333333,2,11,134,1,0,5,5,-1,2,66,68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,9.197,11.274,3.0,107.0,65.0,-65.0,1.0999999999999943,3,0,1,0.4166666666666856,0,0,1,0,1,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-5.0,-5.0,-1.0999999999999943,65.0,-65.0,-2.0,-11.0,-3.0
233.61666666666667,2,11,135,1,0,5,5,-1,1,66,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,10.944,8.503,2.0,78.0,66.0,-66.0,1.8333333333333428,4,0,1,0.3666666666666458,0,1,0,0,1,1,-0.0,-0.0,-0.0,-1.0,-1.0,-0.0,-5.0,-5.0,-1.8333333333333428,66.0,-66.0,-2.0,-11.0,-4.0
253.35,2,12,136,1,0,5,6,1,1,67,69,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0,0.0,0.0,0.0,0.0,6.211,11.045,3.0,105.0,66.0,-66.0,0.0,0,0,0,0.7333333333333485,0,0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,0.0,-66.0,66.0,2.0,12.0,0.0
253.66666666666666,2,12,137,1,0,5,6,1,2,67,70,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.215,1.0,1.0,121.0,67.0,-67.0,0.3166666666666629,1,1,0,19.73333333333332,0,0,1,0,1,1,0.0,0.0,1.0,0.0,1.0,0.0,5.0,6.0,0.3166666666666629,-67.0,67.0,2.0,12.0,1.0
254.46666666666667,2,12,138,1,0,5,6,1,1,68,70,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,33.978,35.883,8.0,99.0,67.0,-67.0,1.1166666666666742,2,0,0,0.3166666666666629,0,1,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,5.0,6.0,1.1166666666666742,-67.0,67.0,2.0,12.0,2.0
254.93333333333334,2,12,139,1,0,5,6,1,1,69,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,6.176,6.219,1.0,112.0,68.0,-68.0,1.5833333333333428,3,1,0,0.8000000000000114,0,0,0,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,5.0,6.0,1.5833333333333428,-68.0,68.0,2.0,12.0,3.0
